Date,GC=F,SI=F,PL=F,HG=F,PA=F,CL=F,ZC=F,ZO=F,KE=F,ZR=F,ZM=F,ZL=F,ZS=F,GF=F,HE=F,LE=F,CC=F,KC=F,CT=F,SB=F
2020-02-20,1616.5999755859375,18.30900001525879,976.2000122070312,2.5950000286102295,2595.800048828125,53.779998779296875,378.5,298.5,473.75,1343.5,292.8999938964844,30.1200008392334,892.75,140.8000030517578,66.875,120.0999984741211,2939.0,103.5999984741211,68.75,15.399999618530273
2020-02-21,1644.5999755859375,18.520999908447266,973.4000244140625,2.618000030517578,2627.300048828125,53.380001068115234,377.0,296.0,468.5,1338.5,289.20001220703125,30.639999389648438,890.5,140.1999969482422,67.0250015258789,119.7249984741211,2922.0,108.8499984741211,68.93000030517578,15.59000015258789
2020-02-24,1672.4000244140625,18.868000030517578,971.7000122070312,2.5924999713897705,2543.199951171875,51.43000030517578,372.25,286.0,452.25,1337.0,286.1000061035156,29.489999771118164,874.25,136.02499389648438,64.625,117.0,2883.0,105.9000015258789,67.52999877929688,15.270000457763672
2020-02-25,1646.9000244140625,18.183000564575195,929.7999877929688,2.5964999198913574,2669.699951171875,49.900001525878906,372.5,285.0,455.0,1336.5,286.5,29.229999542236328,879.0,132.97500610351562,64.67500305175781,115.0250015258789,2888.0,107.0999984741211,66.33000183105469,15.149999618530273
2020-02-26,1640.0,17.826000213623047,912.2999877929688,2.5764999389648438,2714.699951171875,48.72999954223633,370.5,278.75,452.25,1342.5,291.29998779296875,29.06999969482422,881.0,134.0749969482422,65.1500015258789,114.07499694824219,2828.0,109.0999984741211,65.55000305175781,14.789999961853027
2020-02-27,1640.0,17.658000946044922,903.5999755859375,2.571500062942505,2744.699951171875,47.09000015258789,364.5,273.5,443.25,1341.5,296.8999938964844,28.829999923706055,886.25,132.5749969482422,62.54999923706055,112.625,2833.0,108.19999694824219,62.599998474121094,14.390000343322754
2020-02-28,1564.0999755859375,16.386999130249023,862.7999877929688,2.5460000038146973,2508.800048828125,44.7599983215332,366.5,268.75,445.5,1351.5,298.6000061035156,28.309999465942383,883.5,131.27499389648438,62.275001525878906,112.69999694824219,2760.0,110.0999984741211,61.59000015258789,14.460000038146973
2020-03-02,1592.300048828125,16.679000854492188,858.2999877929688,2.6010000705718994,2445.39990234375,46.75,374.75,259.0,451.0,1350.0,302.20001220703125,28.56999969482422,890.5,133.72500610351562,62.79999923706055,110.1500015258789,2748.0,114.6500015258789,63.47999954223633,13.8100004196167
2020-03-03,1642.0999755859375,17.128999710083008,868.2000122070312,2.5794999599456787,2405.199951171875,47.18000030517578,381.75,258.0,452.0,1345.5,303.79998779296875,28.84000015258789,893.0,133.52499389648438,63.54999923706055,110.0999984741211,2740.0,121.05000305175781,62.75,13.760000228881836
2020-03-04,1641.0999755859375,17.187000274658203,874.0999755859375,2.5929999351501465,2402.699951171875,46.779998779296875,387.0,264.25,446.25,1340.5,305.20001220703125,29.440000534057617,898.75,134.85000610351562,64.30000305175781,111.2750015258789,2713.0,117.1500015258789,62.959999084472656,13.470000267028809
2020-03-05,1666.4000244140625,17.341999053955078,864.5999755859375,2.5824999809265137,2487.10009765625,45.900001525878906,384.5,264.0,439.25,1303.0,300.3999938964844,29.100000381469727,889.0,133.625,65.375,108.6500015258789,2684.0,109.8499984741211,63.529998779296875,13.420000076293945
2020-03-06,1670.800048828125,17.214000701904297,895.2999877929688,2.572999954223633,2456.89990234375,41.279998779296875,377.25,261.75,439.25,1288.0,301.29998779296875,28.479999542236328,883.25,130.6999969482422,65.92500305175781,105.75,2702.0,105.5999984741211,62.970001220703125,13.020000457763672
2020-03-09,1674.5,17.000999450683594,861.7000122070312,2.5239999294281006,2423.39990234375,31.1299991607666,374.25,261.0,436.5,1278.0,296.6000061035156,27.309999465942383,863.5,126.19999694824219,63.0,102.8499984741211,2686.0,108.94999694824219,61.38999938964844,12.609999656677246
2020-03-10,1659.0999755859375,16.9060001373291,868.5,2.5339999198913574,2347.5,34.36000061035156,380.0,268.5,443.25,1284.5,295.8999938964844,27.440000534057617,873.0,127.75,65.0,105.44999694824219,2718.0,114.25,61.40999984741211,12.59000015258789
2020-03-11,1641.4000244140625,16.729000091552734,867.2999877929688,2.51200008392334,2259.39990234375,32.97999954223633,379.25,268.0,434.0,1297.5,295.8999938964844,27.299999237060547,867.75,123.32499694824219,63.875,103.07499694824219,2766.0,111.55000305175781,61.54999923706055,12.260000228881836
2020-03-12,1589.300048828125,15.961000442504883,780.9000244140625,2.4809999465942383,1945.0,31.5,369.75,268.5,431.25,1315.0,298.6000061035156,26.149999618530273,855.0,118.82499694824219,60.875,100.07499694824219,2636.0,109.1500015258789,59.70000076293945,11.619999885559082
2020-03-13,1515.699951171875,14.456000328063965,743.0,2.4739999771118164,1539.199951171875,31.729999542236328,370.75,268.5,431.25,1312.0,295.8999938964844,26.110000610351562,846.75,113.0,56.375,95.57499694824219,2482.0,107.05000305175781,60.4900016784668,11.699999809265137
