Date,^FVX,^TNX,^TYX
2020-03-06,0.5569999814033508,0.7059999704360962,1.215000033378601
2020-03-09,0.42899999022483826,0.49900001287460327,0.9369999766349792
2020-03-10,0.6140000224113464,0.7480000257492065,1.218999981880188
2020-03-11,0.6570000052452087,0.8199999928474426,1.3079999685287476
2020-03-12,0.6489999890327454,0.8489999771118164,1.406999945640564
2020-03-13,0.7170000076293945,0.9509999752044678,1.5520000457763672
2020-03-16,0.492000013589859,0.7279999852180481,1.3339999914169312
2020-03-17,0.6499999761581421,0.996999979019165,1.5820000171661377
2020-03-18,0.8199999928474426,1.2660000324249268,1.8969999551773071
2020-03-19,0.6480000019073486,1.11899995803833,1.7400000095367432
2020-03-20,0.5199999809265137,0.9380000233650208,1.555999994277954
2020-03-23,0.39500001072883606,0.7639999985694885,1.343999981880188
2020-03-24,0.4959999918937683,0.8159999847412109,1.36899995803833
2020-03-25,0.5210000276565552,0.8579999804496765,1.4229999780654907
2020-03-26,0.4779999852180481,0.8109999895095825,1.3949999809265137
2020-03-27,0.4259999990463257,0.7490000128746033,1.3370000123977661
2020-03-30,0.3779999911785126,0.6700000166893005,1.281999945640564
2020-03-31,0.375,0.6980000138282776,1.3509999513626099
2020-04-01,0.36899998784065247,0.6349999904632568,1.2890000343322754
2020-04-02,0.38600000739097595,0.6269999742507935,1.2699999809265137
2020-04-03,0.367000013589859,0.5870000123977661,1.2139999866485596
2020-04-06,0.4440000057220459,0.6759999990463257,1.284000039100647
2020-04-07,0.4830000102519989,0.7360000014305115,1.3320000171661377
2020-04-08,0.46700000762939453,0.7639999985694885,1.3639999628067017
2020-04-09,0.41100001335144043,0.7289999723434448,1.3530000448226929
2020-04-13,0.4300000071525574,0.7490000128746033,1.3910000324249268
2020-04-14,0.4189999997615814,0.7519999742507935,1.4119999408721924
2020-04-15,0.33899998664855957,0.6380000114440918,1.274999976158142
2020-04-16,0.3409999907016754,0.609000027179718,1.2100000381469727
2020-04-17,0.36399999260902405,0.6539999842643738,1.2760000228881836
2020-04-20,0.35199999809265137,0.6259999871253967,1.2369999885559082
2020-04-21,0.33399999141693115,0.5709999799728394,1.1619999408721924
2020-04-22,0.36399999260902405,0.6190000176429749,1.2200000286102295
2020-04-23,0.36899998784065247,0.6129999756813049,1.2039999961853027
2020-04-24,0.36399999260902405,0.5960000157356262,1.1770000457763672
2020-04-27,0.4009999930858612,0.656000018119812,1.2510000467300415
2020-04-28,0.36899998784065247,0.6100000143051147,1.2059999704360962
2020-04-29,0.3619999885559082,0.6269999742507935,1.2450000047683716
2020-04-30,0.3449999988079071,0.621999979019165,1.2660000324249268
2020-05-01,0.36899998784065247,0.6420000195503235,1.277999997138977
2020-05-04,0.3580000102519989,0.6370000243186951,1.2970000505447388
2020-05-05,0.36899998784065247,0.6570000052452087,1.3300000429153442
2020-05-06,0.37700000405311584,0.7110000252723694,1.4149999618530273
2020-05-07,0.29600000381469727,0.6309999823570251,1.3220000267028809
2020-05-08,0.32600000500679016,0.6819999814033508,1.3860000371932983
2020-05-11,0.3580000102519989,0.7260000109672546,1.4450000524520874
2020-05-12,0.33500000834465027,0.6779999732971191,1.38100004196167
2020-05-13,0.3149999976158142,0.6489999890327454,1.340999960899353
2020-05-14,0.30000001192092896,0.6190000176429749,1.2960000038146973
2020-05-15,0.30799999833106995,0.6399999856948853,1.319000005722046
2020-05-18,0.3779999911785126,0.7440000176429749,1.4579999446868896
2020-05-19,0.3479999899864197,0.7110000252723694,1.434999942779541
2020-05-20,0.33000001311302185,0.6800000071525574,1.3990000486373901
2020-05-21,0.3400000035762787,0.6769999861717224,1.3990000486373901
2020-05-22,0.3330000042915344,0.6570000052452087,1.371000051498413
2020-05-26,0.35100001096725464,0.6980000138282776,1.4390000104904175
2020-05-27,0.34299999475479126,0.6800000071525574,1.434000015258789
2020-05-28,0.34599998593330383,0.7049999833106995,1.4739999771118164
2020-05-29,0.30399999022483826,0.6480000019073486,1.406999945640564
2020-06-01,0.3019999861717224,0.6620000004768372,1.4550000429153442
2020-06-02,0.3199999928474426,0.6800000071525574,1.4789999723434448
2020-06-03,0.37700000405311584,0.7609999775886536,1.5509999990463257
2020-06-04,0.40400001406669617,0.8199999928474426,1.6239999532699585
2020-06-05,0.47600001096725464,0.9039999842643738,1.6779999732971191
2020-06-08,0.45399999618530273,0.8840000033378601,1.659999966621399
2020-06-09,0.4059999883174896,0.8289999961853027,1.5829999446868896
2020-06-10,0.3370000123977661,0.7480000257492065,1.5199999809265137
2020-06-11,0.3019999861717224,0.652999997138977,1.4010000228881836
2020-06-12,0.328000009059906,0.6990000009536743,1.4500000476837158
2020-06-15,0.328000009059906,0.7020000219345093,1.4479999542236328
2020-06-16,0.3499999940395355,0.7559999823570251,1.5390000343322754
2020-06-17,0.33899998664855957,0.7329999804496765,1.5240000486373901
2020-06-18,0.328000009059906,0.6940000057220459,1.4609999656677246
2020-06-19,0.3269999921321869,0.6970000267028809,1.4700000286102295
2020-06-22,0.33500000834465027,0.7039999961853027,1.4609999656677246
2020-06-23,0.32499998807907104,0.7089999914169312,1.4889999628067017
2020-06-24,0.3160000145435333,0.6840000152587891,1.4450000524520874
2020-06-25,0.3269999921321869,0.6740000247955322,1.4179999828338623
2020-06-26,0.29899999499320984,0.6359999775886536,1.371999979019165
2020-06-29,0.28200000524520874,0.6359999775886536,1.3910000324249268
2020-06-30,0.289000004529953,0.652999997138977,1.409000039100647
2020-07-01,0.31299999356269836,0.6819999814033508,1.4329999685287476
2020-07-02,0.2939999997615814,0.6690000295639038,1.4290000200271606
2020-07-06,0.3070000112056732,0.6840000152587891,1.4429999589920044
2020-07-07,0.2930000126361847,0.6499999761581421,1.3899999856948853
2020-07-08,0.29100000858306885,0.652999997138977,1.3919999599456787
2020-07-09,0.27399998903274536,0.6050000190734863,1.3079999685287476
2020-07-10,0.2980000078678131,0.6330000162124634,1.3259999752044678
2020-07-13,0.2980000078678131,0.6399999856948853,1.3370000123977661
2020-07-14,0.28200000524520874,0.6150000095367432,1.3020000457763672
2020-07-15,0.2849999964237213,0.6299999952316284,1.3309999704360962
2020-07-16,0.2750000059604645,0.6119999885559082,1.3009999990463257
2020-07-17,0.28200000524520874,0.628000020980835,1.3289999961853027
2020-07-20,0.2849999964237213,0.6200000047683716,1.319000005722046
2020-07-21,0.2709999978542328,0.6069999933242798,1.312999963760376
2020-07-22,0.26899999380111694,0.5950000286102295,1.2890000343322754
2020-07-23,0.26600000262260437,0.5820000171661377,1.2489999532699585
2020-07-24,0.27399998903274536,0.5889999866485596,1.2389999628067017
2020-07-27,0.2849999964237213,0.609000027179718,1.2519999742507935
2020-07-28,0.26600000262260437,0.5809999704360962,1.2230000495910645
2020-07-29,0.2529999911785126,0.5789999961853027,1.2419999837875366
2020-07-30,0.23000000417232513,0.5410000085830688,1.1979999542236328
2020-07-31,0.2150000035762787,0.5360000133514404,1.1979999542236328
2020-08-03,0.22499999403953552,0.5630000233650208,1.2450000047683716
2020-08-04,0.19499999284744263,0.5149999856948853,1.190999984741211
2020-08-05,0.21799999475479126,0.5429999828338623,1.218999981880188
2020-08-06,0.21400000154972076,0.5360000133514404,1.2009999752044678
2020-08-07,0.2290000021457672,0.5619999766349792,1.2289999723434448
2020-08-10,0.23399999737739563,0.5740000009536743,1.2480000257492065
2020-08-11,0.29100000858306885,0.6579999923706055,1.3480000495910645
2020-08-12,0.29600000381469727,0.6700000166893005,1.3650000095367432
2020-08-13,0.3179999887943268,0.7160000205039978,1.4259999990463257
2020-08-14,0.29899999499320984,0.7089999914169312,1.4420000314712524
2020-08-17,0.2849999964237213,0.6830000281333923,1.4240000247955322
2020-08-18,0.27900001406669617,0.6690000295639038,1.3980000019073486
2020-08-19,0.2770000100135803,0.675000011920929,1.4149999618530273
2020-08-20,0.2680000066757202,0.6439999938011169,1.3769999742507935
2020-08-21,0.2720000147819519,0.6399999856948853,1.3530000448226929
2020-08-24,0.2800000011920929,0.6460000276565552,1.350000023841858
2020-08-25,0.2919999957084656,0.6819999814033508,1.3880000114440918
2020-08-26,0.28999999165534973,0.6869999766349792,1.406000018119812
2020-08-27,0.3100000023841858,0.7459999918937683,1.5
2020-08-28,0.2750000059604645,0.7289999723434448,1.5080000162124634
2020-08-31,0.2639999985694885,0.6930000185966492,1.4520000219345093
2020-09-01,0.2549999952316284,0.671999990940094,1.4249999523162842
2020-09-02,0.25600001215934753,0.6510000228881836,1.375
2020-09-03,0.2370000034570694,0.621999979019165,1.340999960899353
2020-09-04,0.30399999022483826,0.7210000157356262,1.4700000286102295
2020-09-08,0.2720000147819519,0.6840000152587891,1.4229999780654907
2020-09-09,0.27900001406669617,0.703000009059906,1.4579999446868896
2020-09-10,0.26600000262260437,0.6850000023841858,1.434000015258789
2020-09-11,0.2529999911785126,0.6690000295639038,1.4170000553131104
2020-09-14,0.2630000114440918,0.6710000038146973,1.409000039100647
2020-09-15,0.26899999380111694,0.6790000200271606,1.4320000410079956
2020-09-16,0.27399998903274536,0.6869999766349792,1.4470000267028809
2020-09-17,0.2709999978542328,0.6840000152587891,1.4290000200271606
2020-09-18,0.27900001406669617,0.6940000057220459,1.4529999494552612
2020-09-21,0.2680000066757202,0.6710000038146973,1.4270000457763672
2020-09-22,0.25999999046325684,0.6639999747276306,1.4140000343322754
2020-09-23,0.2709999978542328,0.6759999990463257,1.4249999523162842
2020-09-24,0.2750000059604645,0.6660000085830688,1.4010000228881836
2020-09-25,0.2669999897480011,0.6589999794960022,1.4049999713897705
2020-09-28,0.26600000262260437,0.6629999876022339,1.4229999780654907
2020-09-29,0.25,0.6449999809265137,1.406000018119812
2020-09-30,0.2720000147819519,0.6769999861717224,1.4509999752044678
2020-10-01,0.2720000147819519,0.6769999861717224,1.4539999961853027
2020-10-02,0.2849999964237213,0.6959999799728394,1.4809999465942383
2020-10-05,0.3240000009536743,0.7620000243186951,1.5670000314712524
2020-10-06,0.3160000145435333,0.7419999837875366,1.5360000133514404
2020-10-07,0.3440000116825104,0.7850000262260437,1.5880000591278076
2020-10-08,0.32600000500679016,0.7649999856948853,1.565999984741211
2020-10-09,0.335999995470047,0.7749999761581421,1.5740000009536743
2020-10-12,0.33899998664855957,0.7770000100135803,1.5740000009536743
2020-10-13,0.3019999861717224,0.7269999980926514,1.5130000114440918
2020-10-14,0.3019999861717224,0.722000002861023,1.5
2020-10-15,0.3140000104904175,0.7310000061988831,1.5069999694824219
2020-10-16,0.3190000057220459,0.7440000176429749,1.5290000438690186
2020-10-19,0.33000001311302185,0.7609999775886536,1.5479999780654907
2020-10-20,0.34299999475479126,0.796999990940094,1.6039999723434448
2020-10-21,0.35100001096725464,0.8159999847412109,1.628999948501587
2020-10-22,0.375,0.8479999899864197,1.6579999923706055
2020-10-23,0.3700000047683716,0.8410000205039978,1.6449999809265137
2020-10-26,0.3490000069141388,0.8009999990463257,1.593999981880188
2020-10-27,0.33500000834465027,0.777999997138977,1.5709999799728394
2020-10-28,0.3330000042915344,0.781000018119812,1.5700000524520874
2020-10-29,0.3720000088214874,0.8349999785423279,1.625
2020-10-30,0.38100001215934753,0.8600000143051147,1.6399999856948853
2020-11-02,0.37700000405311584,0.8489999771118164,1.6239999532699585
2020-11-03,0.3930000066757202,0.8820000290870667,1.6549999713897705
2020-11-04,0.3230000138282776,0.7680000066757202,1.5460000038146973
2020-11-05,0.33500000834465027,0.7760000228881836,1.5440000295639038
2020-11-06,0.3630000054836273,0.8199999928474426,1.5989999771118164
2020-11-09,0.44699999690055847,0.9580000042915344,1.7510000467300415
2020-11-10,0.46000000834465027,0.972000002861023,1.7599999904632568
2020-11-11,0.45399999618530273,0.9580000042915344,1.7389999628067017
2020-11-12,0.3959999978542328,0.8849999904632568,1.6510000228881836
2020-11-13,0.40299999713897705,0.8930000066757202,1.6480000019073486
2020-11-16,0.40799999237060547,0.906000018119812,1.659999966621399
2020-11-17,0.38600000739097595,0.871999979019165,1.6260000467300415
2020-11-18,0.39899998903274536,0.8820000290870667,1.6180000305175781
2020-11-19,0.38600000739097595,0.8539999723434448,1.5779999494552612
2020-11-20,0.37599998712539673,0.8289999961853027,1.531999945640564
2020-11-23,0.3880000114440918,0.8569999933242798,1.562000036239624
2020-11-24,0.3970000147819519,0.8820000290870667,1.6030000448226929
2020-11-25,0.3889999985694885,0.878000020980835,1.6200000047683716
2020-11-27,0.367000013589859,0.8420000076293945,1.5740000009536743
2020-11-30,0.3619999885559082,0.843999981880188,1.5729999542236328
2020-12-01,0.4269999861717224,0.9340000152587891,1.6759999990463257
2020-12-02,0.4230000078678131,0.9480000138282776,1.7039999961853027
2020-12-03,0.4050000011920929,0.9200000166893005,1.6660000085830688
2020-12-04,0.4230000078678131,0.968999981880188,1.7300000190734863
2020-12-07,0.3889999985694885,0.9279999732971191,1.6859999895095825
2020-12-08,0.3880000114440918,0.9129999876022339,1.659000039100647
2020-12-09,0.40799999237060547,0.9409999847412109,1.6890000104904175
2020-12-10,0.382999986410141,0.9079999923706055,1.6369999647140503
2020-12-11,0.3610000014305115,0.8930000066757202,1.6260000467300415
2020-12-14,0.3580000102519989,0.8920000195503235,1.628000020980835
2020-12-15,0.375,0.9229999780654907,1.6649999618530273
2020-12-16,0.3700000047683716,0.9200000166893005,1.6660000085830688
2020-12-17,0.37700000405311584,0.9300000071525574,1.6759999990463257
2020-12-18,0.38100001215934753,0.9480000138282776,1.7000000476837158
2020-12-21,0.382999986410141,0.9409999847412109,1.684000015258789
2020-12-22,0.36399999260902405,0.9179999828338623,1.652999997138977
2020-12-23,0.37700000405311584,0.9549999833106995,1.6970000267028809
2020-12-24,0.36399999260902405,0.9279999732971191,1.6640000343322754
2020-12-28,0.36399999260902405,0.9330000281333923,1.6690000295639038
2020-12-29,0.3779999911785126,0.9350000023841858,1.6740000247955322
2020-12-30,0.3700000047683716,0.9259999990463257,1.6619999408721924
2020-12-31,0.3610000014305115,0.9169999957084656,1.6460000276565552
2021-01-04,0.3540000021457672,0.9169999957084656,1.656000018119812
2021-01-05,0.37700000405311584,0.9549999833106995,1.7050000429153442
2021-01-06,0.4320000112056732,1.0420000553131104,1.8209999799728394
2021-01-07,0.45399999618530273,1.0709999799728394,1.8450000286102295
2021-01-08,0.4790000021457672,1.1050000190734863,1.8630000352859497
2021-01-11,0.49799999594688416,1.1319999694824219,1.8760000467300415
2021-01-12,0.503000020980835,1.1380000114440918,1.8849999904632568
2021-01-13,0.47600001096725464,1.0880000591278076,1.8179999589920044
2021-01-14,0.48399999737739563,1.128999948501587,1.8739999532699585
2021-01-15,0.45500001311302185,1.097000002861023,1.8530000448226929
2021-01-19,0.4490000009536743,1.0920000076293945,1.840000033378601
2021-01-20,0.4490000009536743,1.090000033378601,1.8420000076293945
2021-01-21,0.44699999690055847,1.1089999675750732,1.871999979019165
2021-01-22,0.4339999854564667,1.090999960899353,1.8569999933242798
2021-01-25,0.4099999964237213,1.0399999618530273,1.7979999780654907
2021-01-26,0.41200000047683716,1.0399999618530273,1.8020000457763672
2021-01-27,0.40700000524520874,1.0140000581741333,1.777999997138977
2021-01-28,0.4300000071525574,1.0570000410079956,1.8200000524520874
2021-01-29,0.4429999887943268,1.093000054359436,1.8580000400543213
2021-02-01,0.42399999499320984,1.0770000219345093,1.847000002861023
2021-02-02,0.4449999928474426,1.1050000190734863,1.8769999742507935
2021-02-03,0.45899999141693115,1.13100004196167,1.9119999408721924
2021-02-04,0.45899999141693115,1.1390000581741333,1.9329999685287476
2021-02-05,0.46700000762939453,1.1699999570846558,1.9739999771118164
2021-02-08,0.4749999940395355,1.159999966621399,1.9429999589920044
2021-02-09,0.4740000069141388,1.156999945640564,1.9470000267028809
2021-02-10,0.4560000002384186,1.1330000162124634,1.9240000247955322
2021-02-11,0.460999995470047,1.1579999923706055,1.9470000267028809
2021-02-12,0.48500001430511475,1.2000000476837158,2.003000020980835
2021-02-16,0.5609999895095825,1.2990000247955322,2.0899999141693115
2021-02-17,0.5659999847412109,1.3009999990463257,2.069000005722046
2021-02-18,0.5479999780654907,1.2869999408721924,2.0759999752044678
2021-02-19,0.5809999704360962,1.3450000286102295,2.140000104904175
2021-02-22,0.597000002861023,1.3700000047683716,2.180000066757202
2021-02-23,0.5789999961853027,1.3619999885559082,2.200000047683716
2021-02-24,0.6119999885559082,1.3890000581741333,2.242000102996826
2021-02-25,0.8019999861717224,1.5180000066757202,2.308000087738037
2021-02-26,0.7760000228881836,1.4600000381469727,2.181999921798706
2021-03-01,0.7110000252723694,1.4459999799728394,2.2200000286102295
2021-03-02,0.675000011920929,1.4149999618530273,2.2160000801086426
2021-03-03,0.7269999980926514,1.4700000286102295,2.252000093460083
2021-03-04,0.7820000052452087,1.5499999523162842,2.309000015258789
2021-03-05,0.7850000262260437,1.5540000200271606,2.2880001068115234
2021-03-08,0.8500000238418579,1.5959999561309814,2.308000087738037
2021-03-09,0.8209999799728394,1.5460000038146973,2.259000062942505
2021-03-10,0.7919999957084656,1.5199999809265137,2.243000030517578
2021-03-11,0.777999997138977,1.5269999504089355,2.2809998989105225
2021-03-12,0.847000002861023,1.6349999904632568,2.4019999504089355
2021-03-15,0.8309999704360962,1.6069999933242798,2.368000030517578
2021-03-16,0.8240000009536743,1.621000051498413,2.3910000324249268
2021-03-17,0.7799999713897705,1.6410000324249268,2.437000036239624
2021-03-18,0.8690000176429749,1.7300000190734863,2.4760000705718994
2021-03-19,0.8809999823570251,1.7319999933242798,2.4509999752044678
2021-03-22,0.8600000143051147,1.684000015258789,2.382999897003174
2021-03-23,0.8289999961853027,1.6380000114440918,2.3480000495910645
2021-03-24,0.8140000104904175,1.6139999628067017,2.313999891281128
2021-03-25,0.8190000057220459,1.6139999628067017,2.3340001106262207
2021-03-26,0.8560000061988831,1.659999966621399,2.367000102996826
2021-03-29,0.890999972820282,1.7209999561309814,2.4240000247955322
2021-03-30,0.9100000262260437,1.7259999513626099,2.3959999084472656
2021-03-31,0.9380000233650208,1.746000051498413,2.424999952316284
2021-04-01,0.9070000052452087,1.6790000200271606,2.3399999141693115
2021-04-05,0.9409999847412109,1.7200000286102295,2.36299991607666
2021-04-06,0.871999979019165,1.656000018119812,2.315999984741211
2021-04-07,0.8560000061988831,1.652999997138977,2.3350000381469727
2021-04-08,0.8399999737739563,1.6319999694824219,2.322000026702881
2021-04-09,0.8679999709129333,1.6660000085830688,2.3389999866485596
2021-04-12,0.8899999856948853,1.6749999523162842,2.3469998836517334
2021-04-13,0.8399999737739563,1.6230000257492065,2.306999921798706
2021-04-14,0.8600000143051147,1.6380000114440918,2.325000047683716
2021-04-15,0.7919999957084656,1.5299999713897705,2.2100000381469727
2021-04-16,0.8209999799728394,1.5729999542236328,2.260999917984009
2021-04-19,0.8309999704360962,1.6009999513626099,2.2939999103546143
2021-04-20,0.7950000166893005,1.562000036239624,2.259000062942505
2021-04-21,0.8019999861717224,1.5640000104904175,2.2639999389648438
2021-04-22,0.8019999861717224,1.5540000200271606,2.239000082015991
2021-04-23,0.8159999847412109,1.5670000314712524,2.250999927520752
2021-04-26,0.8309999704360962,1.5700000524520874,2.24399995803833
2021-04-27,0.878000020980835,1.621999979019165,2.2939999103546143
2021-04-28,0.8640000224113464,1.6200000047683716,2.299999952316284
2021-04-29,0.8669999837875366,1.6399999856948853,2.311000108718872
2021-04-30,0.8569999933242798,1.63100004196167,2.3010001182556152
2021-05-03,0.8289999961853027,1.6069999933242798,2.2880001068115234
2021-05-04,0.8209999799728394,1.5920000076293945,2.2660000324249268
2021-05-05,0.8029999732971191,1.5839999914169312,2.259000062942505
2021-05-06,0.796999990940094,1.5609999895095825,2.2360000610351562
2021-05-07,0.7710000276565552,1.5770000219345093,2.2769999504089355
2021-05-10,0.7820000052452087,1.6019999980926514,2.319000005722046
2021-05-11,0.8009999990463257,1.6239999532699585,2.3510000705718994
2021-05-12,0.8640000224113464,1.6950000524520874,2.4149999618530273
2021-05-13,0.8370000123977661,1.6679999828338623,2.3959999084472656
2021-05-14,0.8159999847412109,1.6349999904632568,2.3550000190734863
2021-05-17,0.8289999961853027,1.6399999856948853,2.3550000190734863
2021-05-18,0.8190000057220459,1.6419999599456787,2.364000082015991
2021-05-19,0.8629999756813049,1.6829999685287476,2.38700008392334
2021-05-20,0.8149999976158142,1.6339999437332153,2.3420000076293945
2021-05-21,0.828000009059906,1.6319999694824219,2.3329999446868896
2021-05-24,0.8069999814033508,1.6080000400543213,2.302000045776367
2021-05-25,0.7739999890327454,1.5640000104904175,2.259999990463257
2021-05-26,0.777999997138977,1.5740000009536743,2.259999990463257
2021-05-27,0.8140000104904175,1.6100000143051147,2.2899999618530273
2021-05-28,0.7879999876022339,1.5809999704360962,2.263000011444092
2021-06-01,0.8090000152587891,1.6150000095367432,2.2960000038146973
2021-06-02,0.7960000038146973,1.590999960899353,2.2799999713897705
2021-06-03,0.8450000286102295,1.625,2.2950000762939453
2021-06-04,0.7839999794960022,1.559999942779541,2.239000082015991
2021-06-07,0.7929999828338623,1.569000005722046,2.250999927520752
2021-06-08,0.765999972820282,1.527999997138977,2.2090001106262207
2021-06-09,0.7450000047683716,1.4889999628067017,2.1689999103546143
2021-06-10,0.7310000061988831,1.4589999914169312,2.1530001163482666
2021-06-11,0.7480000257492065,1.4620000123977661,2.1519999504089355
2021-06-14,0.7870000004768372,1.5010000467300415,2.190000057220459
2021-06-15,0.7850000262260437,1.4989999532699585,2.1989998817443848
2021-06-16,0.8820000290870667,1.569000005722046,2.2090001106262207
2021-06-17,0.8790000081062317,1.5110000371932983,2.0999999046325684
2021-06-18,0.8859999775886536,1.4500000476837158,2.0269999504089355
2021-06-21,0.8840000033378601,1.4839999675750732,2.1040000915527344
2021-06-22,0.859000027179718,1.472000002861023,2.1050000190734863
2021-06-23,0.8799999952316284,1.4869999885559082,2.111999988555908
2021-06-24,0.9070000052452087,1.4869999885559082,2.0950000286102295
2021-06-25,0.9300000071525574,1.5360000133514404,2.1689999103546143
2021-06-28,0.8960000276565552,1.4780000448226929,2.0980000495910645
2021-06-29,0.890999972820282,1.4800000190734863,2.0959999561309814
2021-06-30,0.8730000257492065,1.4429999589920044,2.065000057220459
2021-07-01,0.9020000100135803,1.4800000190734863,2.0859999656677246
2021-07-02,0.859000027179718,1.430999994277954,2.0450000762939453
2021-07-06,0.8090000152587891,1.3700000047683716,2.003999948501587
2021-07-07,0.7799999713897705,1.3209999799728394,1.944000005722046
2021-07-08,0.7360000014305115,1.2879999876022339,1.909999966621399
2021-07-09,0.7870000004768372,1.3559999465942383,1.9819999933242798
2021-07-12,0.7960000038146973,1.3630000352859497,1.9930000305175781
2021-07-13,0.8479999899864197,1.4149999618530273,2.0380001068115234
2021-07-14,0.7990000247955322,1.3559999465942383,1.9889999628067017
2021-07-15,0.7749999761581421,1.2970000505447388,1.9199999570846558
2021-07-16,0.777999997138977,1.2999999523162842,1.930999994277954
2021-07-19,0.6899999976158142,1.180999994277954,1.815000057220459
2021-07-20,0.6740000247955322,1.2089999914169312,1.86899995803833
2021-07-21,0.7310000061988831,1.2799999713897705,1.9299999475479126
2021-07-22,0.7120000123977661,1.2649999856948853,1.9019999504089355
2021-07-23,0.7179999947547913,1.2860000133514404,1.9249999523162842
2021-07-26,0.7129999995231628,1.2760000228881836,1.9259999990463257
2021-07-27,0.6940000057220459,1.2339999675750732,1.8890000581741333
2021-07-28,0.7400000095367432,1.2610000371932983,1.9110000133514404
2021-07-29,0.7300000190734863,1.2690000534057617,1.9160000085830688
2021-07-30,0.703000009059906,1.2389999628067017,1.8969999551773071
2021-08-02,0.6510000228881836,1.1740000247955322,1.8530000448226929
2021-08-03,0.6510000228881836,1.1759999990463257,1.8519999980926514
2021-08-04,0.675000011920929,1.184000015258789,1.840000033378601
2021-08-05,0.718999981880188,1.2170000076293945,1.8630000352859497
2021-08-06,0.7649999856948853,1.2899999618530273,1.934000015258789
2021-08-09,0.7919999957084656,1.3170000314712524,1.9630000591278076
2021-08-10,0.8230000138282776,1.3420000076293945,1.9839999675750732
2021-08-11,0.8019999861717224,1.3289999961853027,1.996999979019165
2021-08-12,0.8309999704360962,1.3669999837875366,2.013000011444092
2021-08-13,0.7879999876022339,1.2970000505447388,1.9479999542236328
2021-08-16,0.7509999871253967,1.2569999694824219,1.9240000247955322
2021-08-17,0.7639999985694885,1.2580000162124634,1.9190000295639038
2021-08-18,0.777999997138977,1.2730000019073486,1.9140000343322754
2021-08-19,0.7649999856948853,1.2419999837875366,1.8760000467300415
2021-08-20,0.7850000262260437,1.2599999904632568,1.8739999532699585
2021-08-23,0.7720000147819519,1.2549999952316284,1.871999979019165
2021-08-24,0.7929999828338623,1.2899999618530273,1.906999945640564
2021-08-25,0.8190000057220459,1.3420000076293945,1.9589999914169312
2021-08-26,0.8429999947547913,1.3420000076293945,1.940999984741211
