Date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,HEX-USD,XRP-USD,LUNA1-USD,AVAX-USD,DOGE-USD,SHIB-USD,MATIC-USD,CRO-USD,ALGO-USD,LINK-USD,BCH-USD,TRX-USD,FTM-USD,XLM-USD,MANA-USD,AXS-USD,HBAR-USD,VET-USD,FIL-USD,EGLD-USD,THETA-USD,ETC-USD,XMR-USD,XTZ-USD,MIOTA-USD,AAVE-USD,EOS-USD,CAKE-USD,CRV-USD,LRC-USD,KSM-USD,RUNE-USD,MKR-USD,BSV-USD,ENJ-USD,QNT-USD,AR-USD,CELO-USD,ZEC-USD,BAT-USD,KDA-USD,NEO-USD,CHZ-USD,WAVES-USD,ROSE-USD,DASH-USD,YFI-USD,COMP1-USD,HOT1-USD,CTC-USD,RVN-USD,IOTX-USD,XEM-USD,1INCH-USD,SUSHI-USD,OMI-USD,DFI-USD,VLX-USD,TFUEL-USD,CEL-USD,DCR-USD,GNO-USD,QTUM-USD,ANKR-USD,ZIL-USD,WAXP-USD,OMG-USD,ICX-USD,VGX-USD,BNT-USD,SNX-USD,ZRX-USD,SC-USD,CCXX-USD,ZEN-USD,BTG-USD
2020-05-17,9670.7392578125,207.15869140625,16.314645767211914,0.051343001425266266,0.005078999791294336,0.20125499367713928,0.19141100347042084,,0.00253800000064075,,0.020275000482797623,0.06707900017499924,0.1977909952402115,3.7843289375305176,241.1920623779297,0.015003999695181847,0.004641000181436539,0.06909999996423721,0.035930000245571136,,0.035930998623371124,0.004424000158905983,5.768416881561279,,0.19169199466705322,6.672947883605957,65.21220397949219,2.6236960887908936,0.19968800246715546,,2.6158010959625244,,,0.03765999898314476,6.878435134887695,0.11042899638414383,340.5827941894531,191.72671508789062,0.1622299998998642,5.378048896789551,,,46.26411056518555,0.20480500161647797,,10.171696662902832,0.009645000100135803,1.0506080389022827,,75.03981018066406,,,0.0005389999714680016,0.32573801279067993,0.01904500089585781,0.0028589998837560415,0.03920299932360649,,,,,0.04830300062894821,0.002524999901652336,0.12718600034713745,14.410086631774902,21.170774459838867,1.5501869916915894,0.0016570000443607569,0.010604999959468842,0.03149700164794922,0.9765239953994751,0.27687400579452515,0.028699999675154686,0.28139299154281616,0.8234720230102539,0.3745169937610626,0.002076999982818961,20.42912483215332,5.49883508682251,9.065153121948242
2020-05-18,9726.5751953125,214.52505493164062,16.63626480102539,0.05425199866294861,0.004588000010699034,0.2051759958267212,0.1934799998998642,,0.0025430000387132168,,0.020639000460505486,0.0699400007724762,0.20070800185203552,3.885345935821533,247.82530212402344,0.015355999581515789,0.004681999795138836,0.0700950026512146,0.03745599836111069,,0.03616999834775925,0.004484999924898148,5.435972213745117,,0.19198399782180786,6.708868026733398,67.02838134765625,2.750675916671753,0.20448799431324005,,2.6573750972747803,,,0.042472999542951584,5.934020042419434,0.1046070009469986,327.38079833984375,203.43096923828125,0.158160001039505,5.368064880371094,,,48.07674026489258,0.20946599543094635,,10.246828079223633,0.009611000306904316,1.0621670484542847,,75.87706756591797,,,0.0005409999866969883,0.31169599294662476,0.01913299970328808,0.0028250000905245543,0.03948400169610977,,,,,0.047742001712322235,0.0025190000887960196,0.13600200414657593,14.141615867614746,22.28558349609375,1.5769909620285034,0.001854000031016767,0.009964000433683395,0.032676998525857925,1.0161939859390259,0.28588300943374634,0.030212000012397766,0.3108550012111664,0.8471400141716003,0.37110498547554016,0.0020290000829845667,20.409847259521484,5.551547050476074,9.31828784942627
2020-05-19,9729.0380859375,213.45111083984375,17.1546630859375,0.05644899979233742,0.00355900009162724,0.20402799546718597,0.18657100200653076,,0.00253800000064075,,0.0221599992364645,0.07048500329256058,0.19983600080013275,3.922476053237915,245.93243408203125,0.01551199983805418,0.004807999823242426,0.06938900053501129,0.036990001797676086,,0.035989001393318176,0.004511000122874975,5.667900085449219,,0.21659499406814575,6.6459760665893555,66.46288299560547,2.812062978744507,0.2020999938249588,,2.634737968444824,,,0.040070999413728714,6.404915809631348,0.10651200264692307,332.365234375,200.7756805419922,0.16467300057411194,5.236907958984375,,,48.599483489990234,0.2057259976863861,,10.273202896118164,0.009529000148177147,1.0595040321350098,,76.55510711669922,,,0.0005389999714680016,0.3058139979839325,0.01944899931550026,0.003160000080242753,0.03966299816966057,,,,,0.046344999223947525,0.0029170000925660133,0.13595399260520935,14.03242015838623,22.760623931884766,1.5697020292282104,0.0017399999778717756,0.009762000292539597,0.03329300135374069,1.1821869611740112,0.2943579852581024,0.030070999637246132,0.28828099370002747,0.837893009185791,0.3583030104637146,0.00203300011344254,20.322322845458984,5.4797139167785645,9.13899040222168
2020-05-20,9522.9814453125,210.09674072265625,16.888025283813477,0.05687500163912773,0.004029000177979469,0.20170700550079346,0.18654100596904755,,0.0025080000050365925,,0.02085000090301037,0.07098300009965897,0.20953500270843506,4.071049213409424,239.5227508544922,0.01500099990516901,0.005133000202476978,0.07099200040102005,0.037011001259088516,,0.038238998502492905,0.004523000214248896,6.273684024810791,,0.27768000960350037,6.444563865661621,64.7137222290039,2.8113160133361816,0.19917899370193481,,2.596311092376709,,,0.03959299996495247,5.732367038726807,0.1056390032172203,331.3834533691406,197.05516052246094,0.16931100189685822,5.277760982513428,,,48.41455078125,0.20413699746131897,,10.130627632141113,0.009580000303685665,1.0553569793701172,,77.97083282470703,,,0.0005239999736659229,0.2545570135116577,0.019173000007867813,0.003005000064149499,0.0394509993493557,,,,,0.050119999796152115,0.00392200006172061,0.13826599717140198,13.701363563537598,22.227001190185547,1.57526695728302,0.001661999966017902,0.009589999914169312,0.04018000140786171,1.1672500371932983,0.33923301100730896,0.03008200041949749,0.27256399393081665,0.8155779838562012,0.3598099946975708,0.0020490000024437904,20.375242233276367,5.538506984710693,8.967446327209473
2020-05-21,9081.76171875,199.88360595703125,16.12238121032715,0.05224600061774254,0.0037269999738782644,0.19550900161266327,0.17942500114440918,,0.0024850000627338886,,0.019300999119877815,0.06917200237512589,0.1926960051059723,3.8477509021759033,228.39590454101562,0.014255999587476254,0.004891000222414732,0.06669899821281433,0.03595700114965439,,0.03602200001478195,0.0042489999905228615,5.79085111618042,,0.2635200023651123,6.1404547691345215,61.78729248046875,2.643990993499756,0.18815700709819794,,2.471384048461914,,,0.039110999554395676,5.865527153015137,0.10329099744558334,319.1595764160156,193.45071411132812,0.1775519996881485,5.202976226806641,,,46.1084098815918,0.19625699520111084,,9.578996658325195,0.009083000011742115,1.0196590423583984,,73.22660827636719,,,0.0005179999861866236,0.26167699694633484,0.018574999645352364,0.0038030000869184732,0.03855900093913078,,,,,0.049212999641895294,0.007443999871611595,0.1355780065059662,13.162976264953613,21.309419631958008,1.5012969970703125,0.001825000043027103,0.009809999726712704,0.046209998428821564,1.5490440130233765,0.3090429902076721,0.02840300090610981,0.2611820101737976,0.7854170203208923,0.32491499185562134,0.0019409999949857593,20.409940719604492,5.522861957550049,8.588945388793945
2020-05-22,9182.5771484375,207.169189453125,16.63959312438965,0.05583300068974495,0.003667999990284443,0.20034299790859222,0.1812629997730255,,0.002532999962568283,,0.020447999238967896,0.07234399765729904,0.2048960030078888,4.070281982421875,234.50318908691406,0.014859000220894814,0.0054060001857578754,0.06816700100898743,0.03937600180506706,,0.03760499879717827,0.004647000227123499,4.972342014312744,,0.2680189907550812,6.465855121612549,63.154388427734375,2.795567035675049,0.2027910053730011,,2.59710693359375,,,0.04224099963903427,5.906267166137695,0.10549599677324295,321.9778747558594,194.96896362304688,0.1720770001411438,5.082366943359375,,0.8326629996299744,47.83208465576172,0.2064329981803894,,10.391165733337402,0.009544000029563904,1.0698779821395874,,74.78506469726562,,,0.000534999999217689,0.25463399291038513,0.01942400075495243,0.0034390001092106104,0.04035799950361252,,,,,0.04948100075125694,0.006591999903321266,0.15530399978160858,14.169779777526855,22.132083892822266,1.7592970132827759,0.001943000010214746,0.01005600020289421,0.04490000009536743,1.8079359531402588,0.32597699761390686,0.031176000833511353,0.2921209931373596,0.7990540266036987,0.33472999930381775,0.002130999928340316,20.063785552978516,5.972986221313477,8.95641040802002
2020-05-23,9209.287109375,208.69439697265625,16.588193893432617,0.05532199889421463,0.0037670000456273556,0.19885599613189697,0.1863200068473816,,0.00254400004632771,,0.020190000534057617,0.07480999827384949,0.20308400690555573,3.9550609588623047,234.97735595703125,0.015048000030219555,0.005785999819636345,0.06760799884796143,0.03964899852871895,,0.03702700138092041,0.004627999849617481,5.292827129364014,,0.30333301424980164,6.587484836578369,63.837982177734375,2.763417959213257,0.20056399703025818,,2.570605993270874,,,0.04100299999117851,6.727673053741455,0.10628800094127655,339.66021728515625,193.9564971923828,0.17728400230407715,5.093766212463379,,2.4962069988250732,47.186702728271484,0.20420999825000763,,10.239460945129395,0.009451000019907951,1.0750670433044434,,74.29420471191406,,,0.0005339999916031957,0.25509101152420044,0.019346000626683235,0.00419999985024333,0.04068500176072121,,,,,0.05287100002169609,0.009104999713599682,0.16702400147914886,13.972870826721191,22.317794799804688,1.6799520254135132,0.0019049999536946416,0.009917999617755413,0.04387500137090683,1.8796390295028687,0.3204460144042969,0.031007999554276466,0.37308499217033386,0.819586992263794,0.3298510015010834,0.0021830000914633274,20.495132446289062,6.536758899688721,8.85452938079834
2020-05-24,8790.3681640625,202.37034606933594,16.083438873291016,0.05264100059866905,0.0038850000128149986,0.19543099403381348,0.1813890039920807,,0.0024580000899732113,,0.019500000402331352,0.07370000332593918,0.19851699471473694,3.836322069168091,224.8321990966797,0.014430000446736813,0.005553999915719032,0.06486000120639801,0.036389000713825226,,0.037466999143362045,0.004526000004261732,7.357982158660889,,0.3488970100879669,6.610622882843018,61.193382263183594,2.6714460849761963,0.19166299700737,,2.5086069107055664,,,0.04110899940133095,6.599899768829346,0.10470400005578995,326.19921875,184.9357147216797,0.16651999950408936,4.98779821395874,,1.813446044921875,45.47725296020508,0.19619199633598328,,9.72974681854248,0.009223000146448612,1.0279380083084106,,72.41082000732422,,,0.0005389999714680016,0.24330100417137146,0.019461000338196754,0.00597700010985136,0.03868800029158592,,,,,0.05175799876451492,0.017906999215483665,0.17380400002002716,13.369715690612793,21.92342185974121,1.5804630517959595,0.001832999987527728,0.009940999560058117,0.04774099960923195,1.539612054824829,0.30608001351356506,0.03026599995791912,0.39458900690078735,0.8031250238418579,0.30506300926208496,0.0020940001122653484,20.30707359313965,5.874446868896484,8.528794288635254
2020-05-25,8906.9345703125,205.3197479248047,16.400907516479492,0.05401099845767021,0.004025000147521496,0.19732700288295746,0.19029000401496887,,0.0025400000158697367,,0.021273000165820122,0.07930099964141846,0.21138699352741241,3.8699328899383545,230.56382751464844,0.01474200002849102,0.005772999953478575,0.06609799712896347,0.041078999638557434,,0.039517998695373535,0.005067999940365553,5.269550800323486,,0.35290101170539856,6.809002876281738,61.62845230102539,2.7289860248565674,0.19796200096607208,,2.538456916809082,,,0.043090999126434326,6.290160179138184,0.10420099645853043,345.8207702636719,184.12608337402344,0.1866309940814972,4.941366195678711,,1.4363789558410645,45.99507141113281,0.20540300011634827,,9.938332557678223,0.009890000335872173,1.0578680038452148,,73.58148193359375,,,0.0005740000051446259,0.23887600004673004,0.020333999767899513,0.00595899997279048,0.04005200043320656,,,,,0.05203799903392792,0.01598699949681759,0.17845900356769562,14.257722854614258,22.485496520996094,1.6522550582885742,0.002213000087067485,0.0124719999730587,0.04808700084686279,1.741044044494629,0.3318580090999603,0.03833699971437454,0.4460279941558838,0.801472008228302,0.32156500220298767,0.002437999937683344,20.351871490478516,6.196959018707275,8.953817367553711
2020-05-26,8835.052734375,201.90231323242188,16.212547302246094,0.05342999845743179,0.004488999955356121,0.19397500157356262,0.19629999995231628,,0.002486000070348382,,0.025817999616265297,0.07803499698638916,0.2179490029811859,3.8362770080566406,227.2208709716797,0.014565999619662762,0.005840000230818987,0.06514400243759155,0.041586000472307205,,0.044805001467466354,0.0048779998905956745,5.563404083251953,,0.41659700870513916,6.700435161590576,61.80937957763672,2.684825897216797,0.1938370019197464,,2.497607946395874,,,0.04334799945354462,6.165306091308594,0.10341300070285797,338.3839111328125,180.85848999023438,0.1863420009613037,5.204761981964111,,1.5226190090179443,44.77239227294922,0.20332300662994385,,9.923301696777344,0.009890999644994736,1.0673919916152954,,72.53362274169922,,,0.0005639999872073531,0.22588300704956055,0.020798999816179276,0.005253000184893608,0.04121999815106392,,,,,0.052792999893426895,0.01385900005698204,0.17058700323104858,14.426029205322266,22.784530639648438,1.6573079824447632,0.0021559998858720064,0.012326999567449093,0.04751500114798546,1.6545330286026,0.3397020101547241,0.037783000618219376,0.4251669943332672,0.7899559736251831,0.3469749987125397,0.0022980000358074903,20.35947608947754,5.978151798248291,8.728523254394531
2020-05-27,9181.017578125,208.86343383789062,16.493284225463867,0.05518300086259842,0.004883999936282635,0.19785700738430023,0.19589999318122864,,0.0025100000202655792,,0.02437100000679493,0.08022300153970718,0.2211489975452423,3.8577029705047607,233.5209503173828,0.0147299999371171,0.005574999842792749,0.06625200062990189,0.04087899997830391,,0.048774998635053635,0.004896999802440405,7.724971771240234,,0.36995598673820496,6.7793121337890625,64.55068969726562,2.7067980766296387,0.19712300598621368,,2.563410997390747,,,0.04399700090289116,6.00429105758667,0.103643998503685,347.2768859863281,188.8737335205078,0.21392999589443207,5.409207820892334,0.5431709885597229,1.5131850242614746,46.05100631713867,0.20733100175857544,,10.022194862365723,0.00988100003451109,1.0675690174102783,,73.70624542236328,,,0.0005619999719783664,0.2363090068101883,0.020447000861167908,0.004898000042885542,0.040803998708724976,,,,,0.05184699967503548,0.010780000127851963,0.18335799872875214,14.379926681518555,23.02181053161621,1.6376279592514038,0.0023990001063793898,0.012237999588251114,0.04539399966597557,1.6486940383911133,0.3372589945793152,0.03977999836206436,0.5264379978179932,0.7551599740982056,0.33601799607276917,0.002374999923631549,20.46772575378418,5.8812642097473145,8.96676254272461
2020-05-28,9525.7509765625,219.84042358398438,17.05933952331543,0.06455899775028229,0.004809999838471413,0.20059500634670258,0.19732099771499634,,0.0025239998940378428,,0.02515299990773201,0.08022099733352661,0.22642500698566437,4.025351047515869,239.40753173828125,0.015131000429391861,0.005636000074446201,0.06886500120162964,0.03956599906086922,,0.0450889989733696,0.005497999954968691,8.513666152954102,,0.3209199905395508,6.850715160369873,67.07264709472656,2.823391914367676,0.20288600027561188,,2.6169989109039307,,,0.04434800148010254,6.156153202056885,0.11030899733304977,354.9814147949219,192.4654541015625,0.20378699898719788,5.700585842132568,0.7156969904899597,1.502882957458496,47.58499526977539,0.2126220017671585,,10.394671440124512,0.010088000446557999,1.0845450162887573,,75.12808227539062,,,0.0005670000100508332,0.23453399538993835,0.020553000271320343,0.0058280001394450665,0.04150699824094772,,,,,0.05287899821996689,0.008592000231146812,0.19096800684928894,14.379916191101074,23.763689041137695,1.6863930225372314,0.002248999895527959,0.012376000173389912,0.044544000178575516,1.6083760261535645,0.3515920042991638,0.040810998529195786,0.6599979996681213,0.7458320260047913,0.3335759937763214,0.002369999885559082,20.410572052001953,5.979496955871582,9.125926971435547
